forecast_date,state,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2020-11-02,FL,50.88218,47.86145072544223,0.6891,0
2020-11-02,DC,91.27106,92.14969392140692,1,1
2020-11-02,DE,62.27327,58.745451841570414,0.99995,1
2020-11-02,CT,61.57362,59.26144634794266,0.999275,1
2020-11-02,CO,54.54414,55.3995419069199,0.96845,1
2020-11-02,CA,64.06141,63.48394689387351,0.998475,1
2020-11-02,AR,37.76424,34.77506195301496,0.009575,0
2020-11-02,AZ,50.67201,49.364690614366616,0.680825,1
2020-11-02,AK,44.50209,42.771952271020496,0.149825,0
2020-11-02,AL,39.61283,36.569990212122335,0.0166,0
2020-11-01,WY,31.04153,26.553574332014524,0.001625,0
2020-11-01,WI,53.40412,49.44953686142774,0.92845,1
2020-11-01,WV,34.08701,29.695101234443623,0.008275,0
2020-11-01,WA,60.72721,57.97030113530306,0.991025,1
2020-11-01,VA,55.5033,54.109517177802424,0.988575,1
2020-11-01,VT,67.5423,66.08641693066397,0.995375,1
2020-11-01,UT,41.50398,37.64604858330606,0.041425,0
2020-11-01,TX,48.72335,46.47900991387051,0.376975,0
2020-11-01,TN,41.37757,37.4514342710237,0.029075,0
2020-11-01,SD,40.85121,35.60525213613529,0.0518,0
2020-11-01,SC,45.43411,43.430088142061784,0.083125,0
2020-11-01,RI,62.91185,59.38809132469479,0.9991,1
2020-11-01,PA,52.17144,50.00849567544814,0.860725,1
2020-11-01,OR,58.09018,56.45331865404888,0.976925,1
2020-11-01,OK,36.84909,32.28617433598664,0.005375,0
2020-11-01,OH,49.47001,45.239338340705025,0.49445,0
2020-11-01,ND,37.89685,31.756762359080092,0.022475,0
2020-11-01,NC,50.53305,48.586194188970325,0.642175,0
2020-11-01,NY,64.4269,56.37083287084579,0.9999,1
2020-11-01,NM,55.47501,54.289285849572224,0.97505,1
2020-11-01,NJ,60.434,57.334196752812986,0.99415,1
2020-11-01,NH,54.72778,52.70830620003597,0.885325,1
2020-11-01,NV,52.18319,50.056781957284024,0.866675,1
2020-11-01,NE,40.28532,39.166630941787965,0.006225,0
2020-11-01,MT,45.3754,40.5495037039982,0.1506,0
2020-11-01,MO,44.918,41.40878173618836,0.076925,0
2020-11-01,MS,42.43169,41.05760645597861,0.08325,0
2020-11-01,MN,53.73943,52.39509930974001,0.9547,1
2020-11-01,MI,53.5659,50.62081829082437,0.9509,1
2020-11-01,MA,66.79147,65.6000630059685,0.999525,1
2020-11-01,MD,64.3525,65.36066486007711,0.99945,1
2020-11-01,ME,55.27489,53.09245955573236,0.903475,1
2020-11-01,LA,40.03936,39.85145680152621,0.026475,0
2020-11-01,KY,40.41837,36.15151481115404,0.014925,0
2020-11-01,KS,43.47066,41.55955353883217,0.028725,0
2020-11-01,IA,48.38765,44.89171557144218,0.369325,0
2020-11-01,IN,44.41026,40.9616365453274,0.047025,0
2020-11-01,IL,57.6512,57.541635840035646,0.998625,1
2020-11-01,ID,37.33036,33.06640215480395,0.005275,0
2020-11-01,HI,67.2147,63.73363923901899,0.9932,1
2020-11-01,GA,49.90561,49.473055784446274,0.55,1
2020-11-01,FL,50.69193,47.86145072544223,0.666025,0
2020-11-01,DC,90.86974,92.14969392140692,1,1
2020-11-01,DE,62.00129,58.745451841570414,0.999975,1
2020-11-01,CT,61.04163,59.26144634794266,0.9991,1
2020-11-01,CO,54.6851,55.3995419069199,0.9609,1
2020-11-01,CA,63.57663,63.48394689387351,0.9981,1
2020-11-01,AR,37.84279,34.77506195301496,0.00925,0
2020-11-01,AZ,50.82426,49.364690614366616,0.70165,1
2020-11-01,AK,44.59486,42.771952271020496,0.148875,0
2020-11-01,AL,39.61707,36.569990212122335,0.015725,0
2020-10-31,WY,30.85447,26.553574332014524,0.001475,0
2020-10-31,WI,53.48022,49.44953686142774,0.931825,1
2020-10-31,WV,34.13138,29.695101234443623,0.008225,0
2020-10-31,WA,60.7126,57.97030113530306,0.991275,1
2020-10-31,VA,55.57217,54.109517177802424,0.9886,1
2020-10-31,VT,67.21301,66.08641693066397,0.99475,1
2020-10-31,UT,41.45121,37.64604858330606,0.0401,0
2020-10-31,TX,48.60699,46.47900991387051,0.3626,0
2020-10-31,TN,41.33445,37.4514342710237,0.02975,0
2020-10-31,SD,40.98281,35.60525213613529,0.053375,0
2020-10-31,SC,45.45651,43.430088142061784,0.084025,0
2020-10-31,RI,63.02543,59.38809132469479,0.99925,1
2020-10-31,PA,51.98142,50.00849567544814,0.83915,1
2020-10-31,OR,58.15173,56.45331865404888,0.9774,1
2020-10-31,OK,36.93193,32.28617433598664,0.006025,0
2020-10-31,OH,49.28293,45.239338340705025,0.47005,0
2020-10-31,ND,37.48969,31.756762359080092,0.019475,0
2020-10-31,NC,50.83753,48.586194188970325,0.68395,0
2020-10-31,NY,64.39353,56.37083287084579,0.999925,1
2020-10-31,NM,55.27671,54.289285849572224,0.971475,1
2020-10-31,NJ,60.39105,57.334196752812986,0.9939,1
2020-10-31,NH,54.70909,52.70830620003597,0.88405,1
2020-10-31,NV,52.67213,50.056781957284024,0.89795,1
2020-10-31,NE,40.28794,39.166630941787965,0.0062,0
2020-10-31,MT,45.33453,40.5495037039982,0.1514,0
2020-10-31,MO,44.86174,41.40878173618836,0.074875,0
2020-10-31,MS,42.44178,41.05760645597861,0.085025,0
2020-10-31,MN,53.58091,52.39509930974001,0.9483,1
2020-10-31,MI,53.92971,50.62081829082437,0.960725,1
2020-10-31,MA,66.78084,65.6000630059685,0.999375,1
2020-10-31,MD,64.33718,65.36066486007711,0.999525,1
2020-10-31,ME,55.20877,53.09245955573236,0.901725,1
2020-10-31,LA,40.26143,39.85145680152621,0.0288,0
2020-10-31,KY,40.34345,36.15151481115404,0.01475,0
2020-10-31,KS,43.50585,41.55955353883217,0.03005,0
2020-10-31,IA,48.22294,44.89171557144218,0.3505,0
2020-10-31,IN,44.39342,40.9616365453274,0.0492,0
2020-10-31,IL,57.80613,57.541635840035646,0.998775,1
2020-10-31,ID,37.0779,33.06640215480395,0.004975,0
2020-10-31,HI,67.00255,63.73363923901899,0.9924,1
2020-10-31,GA,50.07975,49.473055784446274,0.5803,1
2020-10-31,FL,50.57851,47.86145072544223,0.64705,0
2020-10-31,DC,90.88481,92.14969392140692,1,1
2020-10-31,DE,62.02206,58.745451841570414,0.999975,1
2020-10-31,CT,61.0079,59.26144634794266,0.99885,1
2020-10-31,CO,55.27336,55.3995419069199,0.969475,1
2020-10-31,CA,63.57433,63.48394689387351,0.998175,1
2020-10-31,AR,37.69464,34.77506195301496,0.00915,0
2020-10-31,AZ,50.81433,49.364690614366616,0.697575,1
2020-10-31,AK,44.65789,42.771952271020496,0.153325,0
2020-10-31,AL,39.79867,36.569990212122335,0.017075,0
2020-10-30,WY,30.73862,26.553574332014524,0.0015,0
2020-10-30,WI,53.62195,49.44953686142774,0.936975,1
2020-10-30,WV,34.21458,29.695101234443623,0.00875,0
2020-10-30,WA,60.78606,57.97030113530306,0.991675,1
2020-10-30,VA,55.83005,54.109517177802424,0.991125,1
2020-10-30,VT,66.9995,66.08641693066397,0.994125,1
2020-10-30,UT,41.39591,37.64604858330606,0.040425,0
2020-10-30,TX,48.42174,46.47900991387051,0.3359,0
2020-10-30,TN,41.33179,37.4514342710237,0.028975,0
2020-10-30,SD,41.06409,35.60525213613529,0.05295,0
2020-10-30,SC,45.4404,43.430088142061784,0.08305,0
2020-10-30,RI,63.03787,59.38809132469479,0.99925,1
2020-10-30,PA,52.19895,50.00849567544814,0.85795,1
2020-10-30,OR,58.0417,56.45331865404888,0.976575,1
2020-10-30,OK,36.85253,32.28617433598664,0.00565,0
2020-10-30,OH,49.19795,45.239338340705025,0.456425,0
2020-10-30,ND,37.46878,31.756762359080092,0.01855,0
2020-10-30,NC,50.75251,48.586194188970325,0.670525,0
2020-10-30,NY,64.34667,56.37083287084579,0.999875,1
2020-10-30,NM,55.41602,54.289285849572224,0.9736,1
2020-10-30,NJ,60.37948,57.334196752812986,0.99355,1
2020-10-30,NH,54.76791,52.70830620003597,0.885975,1
2020-10-30,NV,52.60272,50.056781957284024,0.89215,1
2020-10-30,NE,40.44337,39.166630941787965,0.00685,0
2020-10-30,MT,45.30442,40.5495037039982,0.148925,0
2020-10-30,MO,44.65592,41.40878173618836,0.069075,0
2020-10-30,MS,42.53179,41.05760645597861,0.087,0
2020-10-30,MN,53.38453,52.39509930974001,0.93985,1
2020-10-30,MI,53.854730000000004,50.62081829082437,0.957875,1
2020-10-30,MA,66.80878,65.6000630059685,0.999475,1
2020-10-30,MD,64.36858,65.36066486007711,0.999325,1
2020-10-30,ME,55.24138,53.09245955573236,0.902775,1
2020-10-30,LA,40.50705,39.85145680152621,0.031425,0
2020-10-30,KY,40.29522,36.15151481115404,0.01495,0
2020-10-30,KS,43.40249,41.55955353883217,0.0267,0
2020-10-30,IA,48.98509,44.89171557144218,0.451175,0
2020-10-30,IN,44.47174,40.9616365453274,0.051075,0
2020-10-30,IL,57.76178,57.541635840035646,0.9987,1
2020-10-30,ID,37.04846,33.06640215480395,0.004875,0
2020-10-30,HI,66.93848,63.73363923901899,0.99255,1
2020-10-30,GA,50.09387,49.473055784446274,0.5809,1
2020-10-30,FL,50.67651,47.86145072544223,0.658625,0
2020-10-30,DC,90.81248,92.14969392140692,1,1
2020-10-30,DE,62.07484,58.745451841570414,0.999975,1
2020-10-30,CT,60.94112,59.26144634794266,0.99885,1
2020-10-30,CO,55.21111,55.3995419069199,0.967225,1
2020-10-30,CA,63.61446,63.48394689387351,0.998,1
2020-10-30,AR,37.6944,34.77506195301496,0.00885,0
2020-10-30,AZ,50.79562,49.364690614366616,0.69505,1
2020-10-30,AK,44.54224,42.771952271020496,0.147975,0
2020-10-30,AL,39.7895,36.569990212122335,0.01665,0
2020-10-29,WY,29.17739,26.553574332014524,0.001075,0
2020-10-29,WI,53.57394,49.44953686142774,0.9341,1
2020-10-29,WV,35.06946,29.695101234443623,0.011375,0
2020-10-29,WA,60.51305,57.97030113530306,0.990225,1
2020-10-29,VA,55.71747,54.109517177802424,0.990025,1
2020-10-29,VT,66.65008,66.08641693066397,0.9938,1
2020-10-29,UT,41.22699,37.64604858330606,0.039075,0
2020-10-29,TX,48.42725,46.47900991387051,0.34105,0
2020-10-29,TN,41.27365,37.4514342710237,0.029175,0
2020-10-29,SD,41.34172,35.60525213613529,0.0553,0
2020-10-29,SC,45.42338,43.430088142061784,0.087175,0
2020-10-29,RI,63.33619,59.38809132469479,0.99925,1
2020-10-29,PA,52.16311,50.00849567544814,0.8507,1
2020-10-29,OR,58.12977,56.45331865404888,0.97705,1
2020-10-29,OK,37.18862,32.28617433598664,0.0064,0
2020-10-29,OH,49.48983,45.239338340705025,0.50245,0
2020-10-29,ND,37.97776,31.756762359080092,0.021025,0
2020-10-29,NC,50.54396,48.586194188970325,0.639425,0
2020-10-29,NY,64.16797,56.37083287084579,0.99995,1
2020-10-29,NM,55.2849,54.289285849572224,0.9683,1
2020-10-29,NJ,60.02291,57.334196752812986,0.992375,1
2020-10-29,NH,54.82413,52.70830620003597,0.88815,1
2020-10-29,NV,52.7609,50.056781957284024,0.899825,1
2020-10-29,NE,40.50636,39.166630941787965,0.00715,0
2020-10-29,MT,45.22555,40.5495037039982,0.146925,0
2020-10-29,MO,44.89098,41.40878173618836,0.077875,0
2020-10-29,MS,42.55196,41.05760645597861,0.089575,0
2020-10-29,MN,53.25001,52.39509930974001,0.93145,1
2020-10-29,MI,53.54665,50.62081829082437,0.9448,1
2020-10-29,MA,66.83319,65.6000630059685,0.99945,1
2020-10-29,MD,64.14108,65.36066486007711,0.99935,1
2020-10-29,ME,55.24464,53.09245955573236,0.9014,1
2020-10-29,LA,40.64919,39.85145680152621,0.033725,0
2020-10-29,KY,40.44859,36.15151481115404,0.015775,0
2020-10-29,KS,43.75874,41.55955353883217,0.03815,0
2020-10-29,IA,49.01776,44.89171557144218,0.452025,0
2020-10-29,IN,44.54834,40.9616365453274,0.0564,0
2020-10-29,IL,58.07417,57.541635840035646,0.999075,1
2020-10-29,ID,37.26582,33.06640215480395,0.005625,0
2020-10-29,HI,66.41367,63.73363923901899,0.9913,1
2020-10-29,GA,50.02119,49.473055784446274,0.566975,1
2020-10-29,FL,50.66349,47.86145072544223,0.654,0
2020-10-29,DC,90.06761,92.14969392140692,1,1
2020-10-29,DE,62.20057,58.745451841570414,0.999975,1
2020-10-29,CT,60.8475,59.26144634794266,0.998575,1
2020-10-29,CO,55.295,55.3995419069199,0.9691,1
2020-10-29,CA,63.80616,63.48394689387351,0.998175,1
2020-10-29,AR,37.10949,34.77506195301496,0.00725,0
2020-10-29,AZ,50.59585,49.364690614366616,0.666575,1
2020-10-29,AK,44.65736,42.771952271020496,0.1577,0
2020-10-29,AL,39.7258,36.569990212122335,0.01745,0
2020-10-28,WY,29.40695,26.553574332014524,0.001275,0
2020-10-28,WI,53.47019,49.44953686142774,0.928075,1
2020-10-28,WV,35.11274,29.695101234443623,0.01155,0
2020-10-28,WA,60.62223,57.97030113530306,0.9905,1
2020-10-28,VA,55.7724,54.109517177802424,0.98965,1
2020-10-28,VT,66.67975,66.08641693066397,0.993525,1
2020-10-28,UT,41.24194,37.64604858330606,0.0401,0
2020-10-28,TX,48.09867,46.47900991387051,0.29875,0
2020-10-28,TN,41.60623,37.4514342710237,0.0328,0
2020-10-28,SD,41.49109,35.60525213613529,0.05715,0
2020-10-28,SC,45.39541,43.430088142061784,0.086475,0
2020-10-28,RI,63.31394,59.38809132469479,0.9993,1
2020-10-28,PA,52.24387,50.00849567544814,0.855325,1
2020-10-28,OR,58.07711,56.45331865404888,0.9765,1
2020-10-28,OK,37.20277,32.28617433598664,0.00695,0
2020-10-28,OH,48.89845,45.239338340705025,0.41085,0
2020-10-28,ND,37.9415,31.756762359080092,0.02,0
2020-10-28,NC,50.57862,48.586194188970325,0.643925,0
2020-10-28,NY,64.11005,56.37083287084579,0.9999,1
2020-10-28,NM,55.56959,54.289285849572224,0.974,1
2020-10-28,NJ,59.39394,57.334196752812986,0.990275,1
2020-10-28,NH,54.73894,52.70830620003597,0.88205,1
2020-10-28,NV,52.83184,50.056781957284024,0.901425,1
2020-10-28,NE,40.48664,39.166630941787965,0.00735,0
2020-10-28,MT,45.09876,40.5495037039982,0.140775,0
2020-10-28,MO,44.87834,41.40878173618836,0.077325,0
2020-10-28,MS,42.67207,41.05760645597861,0.092775,0
2020-10-28,MN,53.1829,52.39509930974001,0.92525,1
2020-10-28,MI,53.52549,50.62081829082437,0.940975,1
2020-10-28,MA,66.77309,65.6000630059685,0.999475,1
2020-10-28,MD,64.26007,65.36066486007711,0.999375,1
2020-10-28,ME,55.28759,53.09245955573236,0.9036,1
2020-10-28,LA,40.78008,39.85145680152621,0.035375,0
2020-10-28,KY,39.96508,36.15151481115404,0.013175,0
2020-10-28,KS,43.7322,41.55955353883217,0.0383,0
2020-10-28,IA,49.38468,44.89171557144218,0.50375,0
2020-10-28,IN,44.50742,40.9616365453274,0.056275,0
2020-10-28,IL,58.08371,57.541635840035646,0.999125,1
2020-10-28,ID,37.24794,33.06640215480395,0.005975,0
2020-10-28,HI,66.52734,63.73363923901899,0.991725,1
2020-10-28,GA,49.85659,49.473055784446274,0.5405,1
2020-10-28,FL,50.41928,47.86145072544223,0.618275,0
2020-10-28,DC,90.03992,92.14969392140692,1,1
2020-10-28,DE,61.5416,58.745451841570414,0.999825,1
2020-10-28,CT,61.12912,59.26144634794266,0.998875,1
2020-10-28,CO,55.32314,55.3995419069199,0.969025,1
2020-10-28,CA,63.86148,63.48394689387351,0.9985,1
2020-10-28,AR,37.47383,34.77506195301496,0.0089,0
2020-10-28,AZ,50.86637,49.364690614366616,0.7005,1
2020-10-28,AK,44.88847,42.771952271020496,0.174525,0
2020-10-28,AL,39.83988,36.569990212122335,0.0187,0
2020-10-27,WY,29.20346,26.553574332014524,0.00115,0
2020-10-27,WI,52.88663,49.44953686142774,0.892725,1
2020-10-27,WV,35.18414,29.695101234443623,0.012175,0
2020-10-27,WA,60.71864,57.97030113530306,0.99105,1
2020-10-27,VA,55.53507,54.109517177802424,0.986825,1
2020-10-27,VT,66.38683,66.08641693066397,0.99325,1
2020-10-27,UT,41.37011,37.64604858330606,0.043575,0
2020-10-27,TX,48.25652,46.47900991387051,0.323175,0
